,ticket_id,customer_id,agent_id,category,priority,created_at,first_response_at,resolved_at,status,escalated_flag,reopen_count
855,856,131,20,Billing,Medium,2024-01-24 06:16:39,2024-01-24 06:36:39,2024-01-24 11:26:27.000000,Closed,0,0
856,857,139,18,Technical,Medium,2024-12-27 19:29:46,2024-12-27 19:47:46,2024-12-27 23:44:10.000000,Open,0,0
857,858,20,17,Technical,Medium,2024-02-22 18:42:20,2024-02-22 19:03:20,2024-02-23 00:32:08.000000,Closed,0,0
858,859,138,16,Technical,Medium,2024-03-06 11:20:20,2024-03-06 11:29:20,2024-03-06 15:50:56.000000,Closed,0,0
859,860,66,4,Feature,Urgent,2024-09-22 02:38:07,2024-09-22 02:43:07,2024-09-22 04:47:55.000000,Closed,0,0
860,861,99,7,Billing,Medium,2024-12-09 19:42:27,2024-12-09 19:54:27,2024-12-09 21:11:51.000000,Open,0,0
861,862,91,8,Technical,Medium,2024-07-14 03:36:06,2024-07-14 04:07:06,2024-07-14 10:28:06.000000,Closed,0,0
862,863,125,7,Billing,Low,2024-05-17 14:04:21,2024-05-17 14:20:21,2024-05-17 20:25:09.000000,Closed,0,0
863,864,125,2,Technical,Low,2024-12-29 10:47:07,2024-12-29 10:58:07,2024-12-29 16:17:55.000000,Open,0,0
864,865,109,6,Account,Medium,2024-03-18 08:07:03,2024-03-18 08:25:03,2024-03-18 12:24:27.000000,Closed,0,2
865,866,116,8,Bug,Low,2024-09-10 20:03:40,2024-09-10 20:09:40,2024-09-11 02:43:52.000000,Closed,0,0
866,867,48,12,Bug,High,2024-10-10 13:41:32,2024-10-10 13:46:32,2024-10-10 15:45:56.000000,Closed,0,0
867,868,15,17,Bug,High,2024-02-01 05:30:26,2024-02-01 05:42:26,2024-02-01 08:17:50.000000,Closed,0,0
868,869,57,11,Technical,Low,2024-01-10 23:02:41,2024-01-10 23:25:41,2024-01-10 23:55:41.000000,Closed,0,0
869,870,70,1,Technical,Medium,2024-04-04 01:20:11,2024-04-04 01:27:11,2024-04-04 06:37:23.000000,Closed,0,0
870,871,90,8,Technical,Medium,2024-03-08 11:48:35,2024-03-08 12:02:35,2024-03-08 17:34:23.000000,Closed,0,0
871,872,103,14,Feature,Medium,2024-09-21 13:57:14,2024-09-21 14:23:14,2024-09-21 20:06:26.000000,Closed,0,2
872,873,53,3,Technical,Medium,2024-02-18 16:31:12,2024-02-18 16:41:12,2024-02-18 19:20:12.000000,Closed,0,0
873,874,9,6,Technical,Low,2024-03-21 17:34:52,2024-03-21 17:56:52,2024-03-21 20:35:16.000000,Closed,0,0
874,875,102,6,Billing,Medium,2024-03-20 14:54:37,2024-03-20 15:34:37,2024-03-20 20:12:25.000000,Closed,0,0
875,876,93,19,Technical,High,2024-04-10 18:27:57,2024-04-10 18:49:57,2024-04-10 21:42:09.000000,Closed,0,0
876,877,103,14,Bug,Medium,2024-07-17 19:50:29,2024-07-17 20:06:29,2024-07-17 20:46:05.000000,Closed,1,0
877,878,51,5,Technical,Medium,2024-02-11 21:20:14,2024-02-11 21:27:14,2024-02-12 03:57:14.000000,Closed,0,0
878,879,104,16,Billing,Medium,2024-09-29 23:31:51,2024-09-29 23:49:51,2024-09-30 05:13:15.000000,Closed,0,2
879,880,13,4,Technical,High,2024-07-28 07:54:59,2024-07-28 08:02:59,2024-07-28 09:44:23.000000,Closed,0,0
880,881,37,16,Account,High,2024-12-06 11:45:21,2024-12-06 12:10:21,2024-12-06 14:15:09.000000,Open,0,0
881,882,84,16,Bug,High,2024-05-25 00:38:22,2024-05-25 00:42:22,2024-05-25 01:43:34.000000,Closed,0,0
882,883,16,14,Technical,Urgent,2024-06-21 11:27:05,2024-06-21 11:36:05,2024-06-21 13:42:41.000000,Closed,1,0
883,884,37,2,Account,Medium,2024-10-06 04:48:00,2024-10-06 05:07:00,2024-10-06 10:19:00.000000,Closed,0,0
884,885,98,1,Technical,Medium,2024-03-17 12:52:07,2024-03-17 13:38:07,2024-03-17 17:44:43.000000,Closed,0,0
885,886,15,7,Technical,Medium,2024-09-17 12:06:46,2024-09-17 12:22:46,2024-09-17 18:56:58.000000,Closed,0,0
886,887,31,19,Billing,Low,2024-10-05 21:54:56,2024-10-05 22:42:56,2024-10-06 04:38:08.000000,Closed,0,0
887,888,94,8,Technical,Medium,2024-03-21 16:03:53,2024-03-21 16:09:53,2024-03-22 00:19:29.000000,Closed,0,0
888,889,114,2,Feature,Low,2024-09-03 08:13:19,2024-09-03 08:20:19,2024-09-03 13:06:31.000000,Closed,0,0
889,890,150,1,Bug,Medium,2024-08-12 11:57:19,2024-08-12 12:01:19,2024-08-12 16:13:55.000000,Closed,0,0
890,891,136,14,Technical,High,2024-10-25 17:44:41,2024-10-25 17:55:41,2024-10-25 19:53:53.000000,Closed,0,0
891,892,102,14,Account,Low,2024-03-09 12:18:26,2024-03-09 12:40:26,2024-03-09 18:23:38.000000,Closed,0,0
892,893,35,20,Technical,Low,2024-08-27 22:22:41,2024-08-27 22:31:41,2024-08-28 06:16:41.000000,Closed,0,0
893,894,50,8,Bug,Medium,2024-08-23 18:19:33,2024-08-23 18:35:33,2024-08-23 23:30:09.000000,Closed,0,1
894,895,90,3,Technical,High,2024-08-16 06:05:29,2024-08-16 06:15:29,2024-08-16 07:56:17.000000,Closed,0,0
895,896,101,20,Technical,Low,2024-06-21 04:08:54,2024-06-21 04:26:54,2024-06-21 09:53:18.000000,Closed,0,0
896,897,111,3,Technical,High,2024-02-09 12:21:46,2024-02-09 12:29:46,2024-02-09 14:23:10.000000,Closed,0,0
897,898,6,9,Account,Medium,2024-07-26 14:40:52,2024-07-26 14:49:52,2024-07-26 19:14:28.000000,Closed,0,0
898,899,20,11,Account,Medium,2024-01-15 06:41:01,2024-01-15 06:58:01,2024-01-15 15:18:25.000000,Closed,0,2
899,900,21,14,Technical,Medium,2024-03-28 09:03:28,2024-03-28 09:23:28,2024-03-28 14:15:04.000000,Closed,0,0
900,901,99,16,Technical,Medium,2024-08-15 16:19:52,2024-08-15 16:34:52,2024-08-15 23:25:16.000000,Closed,0,0
901,902,31,17,Billing,Low,2024-02-03 21:45:41,2024-02-03 22:08:41,2024-02-04 06:27:17.000000,Closed,0,0
902,903,134,13,Technical,Medium,2024-08-12 06:35:14,2024-08-12 07:35:14,2024-08-12 09:06:26.000000,Closed,1,0
903,904,119,1,Technical,Low,2024-06-23 03:43:33,2024-06-23 04:09:33,2024-06-23 11:09:33.000000,Closed,0,0
904,905,123,14,Bug,Medium,2024-11-07 12:26:30,2024-11-07 12:53:30,2024-11-07 18:49:18.000000,Open,0,0
905,906,73,13,Technical,Low,2024-10-25 21:53:38,2024-10-25 22:05:38,2024-10-26 03:20:02.000000,Closed,1,0
906,907,5,19,Technical,Low,2024-05-29 18:56:29,2024-05-29 19:15:29,2024-05-29 20:25:41.000000,Closed,0,0
907,908,76,1,Technical,Low,2024-11-20 15:19:30,2024-11-20 15:27:30,2024-11-20 18:36:30.000000,Open,0,1
908,909,133,1,Billing,Urgent,2024-07-09 08:01:13,2024-07-09 08:07:13,2024-07-09 10:10:12.999999,Closed,0,0
909,910,135,18,Bug,Medium,2024-12-03 12:42:58,2024-12-03 12:58:58,2024-12-03 18:18:10.000000,Open,0,1
910,911,17,4,Technical,Low,2024-11-01 14:07:44,2024-11-01 14:32:44,2024-11-01 17:59:08.000000,Open,0,1
911,912,41,16,Account,Low,2024-01-21 14:19:00,2024-01-21 14:26:00,2024-01-21 20:49:24.000000,Closed,0,0
912,913,144,9,Feature,Medium,2024-02-28 03:27:15,2024-02-28 03:40:15,2024-02-28 06:20:27.000000,Closed,0,0
913,914,81,1,Technical,Low,2024-10-07 22:13:49,2024-10-07 22:38:49,2024-10-08 05:14:49.000000,Closed,0,0
914,915,25,14,Technical,Medium,2024-07-06 13:25:30,2024-07-06 13:45:30,2024-07-06 18:59:18.000000,Closed,0,3
915,916,117,14,Billing,Medium,2024-10-02 15:12:21,2024-10-02 15:22:21,2024-10-02 20:15:45.000000,Closed,0,0
916,917,127,8,Billing,Medium,2024-07-14 22:30:59,2024-07-14 22:43:59,2024-07-15 07:01:22.999999,Closed,0,0
917,918,101,8,Technical,High,2024-10-14 20:04:43,2024-10-14 20:12:43,2024-10-14 22:05:31.000000,Closed,0,0
918,919,96,20,Technical,Low,2024-06-20 12:46:28,2024-06-20 13:22:28,2024-06-20 19:02:40.000000,Closed,0,0
919,920,128,17,Account,High,2024-08-08 05:10:22,2024-08-08 05:26:22,2024-08-08 07:43:10.000000,Closed,0,1
920,921,81,9,Technical,Low,2024-05-18 23:56:28,2024-05-19 00:03:28,2024-05-19 06:48:28.000000,Closed,0,0
921,922,108,17,Technical,High,2024-09-01 15:00:37,2024-09-01 15:14:37,2024-09-01 16:19:25.000000,Closed,0,0
922,923,17,10,Technical,High,2024-06-08 10:09:24,2024-06-08 10:14:24,2024-06-08 12:29:59.999999,Closed,0,0
923,924,130,20,Technical,Low,2024-08-28 04:24:34,2024-08-28 05:14:34,2024-08-28 12:55:58.000000,Closed,0,0
924,925,63,16,Billing,Medium,2024-08-17 21:54:38,2024-08-17 22:15:38,2024-08-18 01:06:02.000000,Closed,0,0
925,926,128,12,Technical,Medium,2024-07-17 22:10:49,2024-07-17 22:17:49,2024-07-18 03:16:37.000000,Closed,0,0
926,927,130,13,Technical,Medium,2024-02-24 11:24:13,2024-02-24 11:59:13,2024-02-24 18:35:49.000000,Closed,0,0
927,928,9,9,Technical,Medium,2024-08-22 08:57:23,2024-08-22 09:13:23,2024-08-22 13:19:22.999999,Closed,0,0
928,929,51,7,Account,Urgent,2024-04-16 23:26:41,2024-04-16 23:35:41,2024-04-17 01:59:41.000000,Closed,0,0
929,930,7,2,Feature,Medium,2024-12-04 08:08:53,2024-12-04 08:24:53,2024-12-04 18:00:17.000000,Open,0,0
930,931,38,3,Feature,High,2024-02-19 14:11:27,2024-02-19 14:19:27,2024-02-19 16:31:27.000000,Closed,0,0
931,932,70,4,Technical,Medium,2024-05-14 09:22:47,2024-05-14 09:37:47,2024-05-14 16:33:35.000000,Closed,0,0
932,933,110,4,Technical,Low,2024-02-09 08:49:37,2024-02-09 09:00:37,2024-02-09 15:51:01.000000,Closed,0,0
933,934,93,6,Account,Low,2024-06-09 15:42:42,2024-06-09 15:56:42,2024-06-09 21:23:06.000000,Closed,0,3
934,935,45,9,Technical,High,2024-05-17 04:57:44,2024-05-17 05:07:44,2024-05-17 06:52:44.000000,Closed,0,0
935,936,21,11,Billing,Urgent,2024-03-15 15:20:17,2024-03-15 15:23:17,2024-03-15 16:55:41.000000,Closed,0,0
936,937,36,15,Account,Urgent,2024-04-26 13:41:56,2024-04-26 13:48:56,2024-04-26 16:08:44.000000,Closed,0,0
937,938,110,19,Technical,Urgent,2024-03-29 03:53:17,2024-03-29 03:58:17,2024-03-29 06:10:53.000000,Closed,0,1
938,939,31,2,Billing,High,2024-02-26 04:03:31,2024-02-26 04:19:31,2024-02-26 05:40:31.000000,Closed,0,0
939,940,104,13,Technical,Medium,2024-06-15 19:24:21,2024-06-15 19:58:21,2024-06-16 03:04:57.000000,Closed,0,0
940,941,110,2,Account,Low,2024-04-20 11:03:52,2024-04-20 11:30:52,2024-04-20 18:47:04.000000,Closed,0,0
941,942,126,13,Technical,Medium,2024-01-15 10:31:16,2024-01-15 10:40:16,2024-01-15 13:17:28.000000,Closed,0,0
942,943,76,1,Technical,Medium,2024-05-25 04:22:28,2024-05-25 04:43:28,2024-05-25 10:43:28.000000,Closed,0,0
943,944,94,1,Technical,High,2024-02-11 16:53:54,2024-02-11 17:12:54,2024-02-11 18:48:54.000000,Closed,0,0
944,945,36,2,Billing,Medium,2024-04-23 10:57:55,2024-04-23 11:11:55,2024-04-23 14:57:31.000000,Closed,0,0
945,946,14,4,Technical,High,2024-02-09 04:19:34,2024-02-09 04:30:34,2024-02-09 07:13:10.000000,Closed,0,0
946,947,150,6,Technical,Medium,2024-12-30 10:13:47,2024-12-30 10:39:47,2024-12-30 15:58:59.000000,Open,0,0
947,948,89,5,Feature,Medium,2024-01-06 23:57:42,2024-01-07 00:21:42,2024-01-07 09:11:30.000000,Closed,0,0
948,949,118,6,Billing,Medium,2024-02-18 08:02:19,2024-02-18 08:15:19,2024-02-18 18:20:43.000000,Closed,0,0
949,950,108,5,Technical,Low,2024-09-29 03:20:54,2024-09-29 03:32:54,2024-09-29 09:10:42.000000,Closed,0,0
950,951,10,16,Billing,Medium,2024-03-30 21:03:45,2024-03-30 21:23:45,2024-03-31 01:50:09.000000,Closed,0,0
951,952,68,1,Billing,High,2024-04-15 08:37:30,2024-04-15 08:58:30,2024-04-15 10:29:06.000000,Closed,0,0
952,953,93,2,Technical,Low,2024-05-01 19:17:44,2024-05-01 19:42:44,2024-05-02 02:03:08.000000,Closed,0,0
953,954,44,3,Technical,Medium,2024-02-13 19:43:56,2024-02-13 19:52:56,2024-02-14 03:44:32.000000,Closed,0,0
954,955,70,5,Technical,Urgent,2024-12-11 10:33:27,2024-12-11 10:45:27,2024-12-11 12:37:03.000000,Open,0,0
955,956,27,20,Billing,Medium,2024-10-07 12:52:49,2024-10-07 13:10:49,2024-10-07 19:00:01.000000,Closed,0,0
956,957,52,6,Technical,Medium,2024-07-22 18:53:51,2024-07-22 19:20:51,2024-07-23 02:32:15.000000,Closed,0,0
957,958,42,14,Billing,Low,2024-12-16 10:05:12,2024-12-16 10:30:12,2024-12-16 20:55:24.000000,Open,0,0
958,959,95,1,Technical,High,2024-09-25 01:05:15,2024-09-25 01:12:15,2024-09-25 03:36:51.000000,Closed,0,1
959,960,126,3,Bug,Urgent,2024-02-23 20:05:25,2024-02-23 20:09:25,2024-02-23 21:35:13.000000,Closed,0,0
960,961,8,3,Technical,Low,2024-10-05 22:01:35,2024-10-05 22:42:35,2024-10-06 05:08:59.000000,Closed,0,0
961,962,16,2,Account,High,2024-08-04 09:07:54,2024-08-04 09:16:54,2024-08-04 11:17:29.999999,Closed,1,0
962,963,4,5,Technical,High,2024-04-07 16:17:38,2024-04-07 16:36:38,2024-04-07 17:45:02.000000,Closed,0,0
963,964,116,11,Feature,Medium,2024-02-19 14:10:44,2024-02-19 14:29:44,2024-02-19 20:32:08.000000,Closed,0,0
964,965,150,12,Technical,Medium,2024-09-29 13:19:23,2024-09-29 13:32:23,2024-09-29 16:46:11.000000,Closed,0,0
965,966,30,7,Technical,Low,2024-04-01 03:53:53,2024-04-01 04:11:53,2024-04-01 07:39:29.000000,Closed,0,0
966,967,37,5,Technical,High,2024-08-29 15:23:25,2024-08-29 15:34:25,2024-08-29 17:51:49.000000,Closed,0,0
967,968,65,9,Technical,High,2024-10-27 13:32:08,2024-10-27 13:46:08,2024-10-27 15:23:20.000000,Closed,0,0
968,969,117,13,Feature,Medium,2024-05-06 21:04:09,2024-05-06 21:16:09,2024-05-06 23:06:33.000000,Closed,0,1
969,970,46,1,Feature,Medium,2024-01-18 08:56:28,2024-01-18 09:12:28,2024-01-18 15:44:16.000000,Closed,0,0
970,971,33,2,Technical,High,2024-07-23 22:47:19,2024-07-23 22:57:19,2024-07-23 23:54:19.000000,Closed,0,0
971,972,78,9,Bug,High,2024-09-24 02:14:07,2024-09-24 02:21:07,2024-09-24 04:45:43.000000,Closed,0,0
972,973,6,10,Technical,High,2024-06-01 06:50:17,2024-06-01 06:59:17,2024-06-01 08:47:17.000000,Closed,0,1
973,974,106,20,Account,Medium,2024-03-08 12:02:11,2024-03-08 12:05:11,2024-03-08 16:02:47.000000,Closed,0,0
974,975,66,9,Account,Low,2024-01-31 05:56:35,2024-01-31 06:30:35,2024-01-31 14:10:11.000000,Closed,0,0
975,976,120,4,Technical,Medium,2024-07-07 13:48:28,2024-07-07 14:23:28,2024-07-07 20:06:04.000000,Closed,1,0
976,977,2,10,Bug,Medium,2024-10-28 09:57:10,2024-10-28 10:14:10,2024-10-28 13:54:58.000000,Closed,0,0
977,978,119,15,Technical,Medium,2024-02-25 14:15:03,2024-02-25 14:21:03,2024-02-25 19:31:51.000000,Closed,0,0
978,979,112,4,Bug,Low,2024-01-15 02:39:49,2024-01-15 03:13:49,2024-01-15 09:47:25.000000,Closed,0,0
979,980,55,5,Technical,Low,2024-12-14 19:23:12,2024-12-14 19:54:12,2024-12-15 03:06:48.000000,Open,0,0
980,981,124,13,Technical,Medium,2024-10-14 20:07:27,2024-10-14 20:20:27,2024-10-15 03:22:15.000000,Closed,0,0
981,982,101,2,Technical,Medium,2024-02-05 01:18:10,2024-02-05 01:36:10,2024-02-05 07:30:46.000000,Closed,0,0
982,983,63,15,Technical,Urgent,2024-03-03 20:56:31,2024-03-03 21:06:31,2024-03-03 23:04:43.000000,Closed,0,0
983,984,6,13,Technical,Low,2024-07-01 18:08:05,2024-07-01 18:27:05,2024-07-01 22:36:05.000000,Closed,0,0
984,985,88,20,Billing,Medium,2024-01-09 12:15:59,2024-01-09 12:31:59,2024-01-09 19:26:35.000000,Closed,0,0
985,986,7,1,Technical,Low,2024-10-02 22:45:34,2024-10-02 22:55:34,2024-10-03 00:48:22.000000,Closed,0,0
986,987,132,1,Technical,Medium,2024-04-10 11:10:30,2024-04-10 11:25:30,2024-04-10 14:48:54.000000,Closed,0,0
987,988,108,20,Billing,Low,2024-11-09 15:52:49,2024-11-09 16:10:49,2024-11-09 20:19:12.999999,Open,0,1
988,989,59,2,Technical,Medium,2024-09-22 16:37:01,2024-09-22 16:53:01,2024-09-23 01:11:01.000000,Closed,0,0
989,990,84,17,Technical,Medium,2024-01-16 23:45:00,2024-01-16 23:56:00,2024-01-17 04:59:00.000000,Closed,0,0
990,991,91,16,Account,High,2024-04-25 08:21:05,2024-04-25 08:37:05,2024-04-25 09:48:29.000000,Closed,0,0
991,992,118,5,Billing,Medium,2024-10-23 00:47:41,2024-10-23 01:13:41,2024-10-23 08:22:41.000000,Closed,0,0
992,993,27,3,Technical,Medium,2024-12-07 13:24:06,2024-12-07 13:51:06,2024-12-07 19:29:30.000000,Open,0,0
993,994,99,17,Technical,Low,2024-05-07 17:24:29,2024-05-07 17:33:29,2024-05-07 20:25:41.000000,Closed,0,0
994,995,35,20,Technical,Low,2024-09-05 09:48:50,2024-09-05 10:10:50,2024-09-05 16:59:26.000000,Closed,0,0
995,996,102,16,Bug,Low,2024-10-28 22:43:11,2024-10-28 22:52:11,2024-10-29 04:28:11.000000,Closed,0,0
996,997,88,10,Technical,Medium,2024-01-17 09:27:58,2024-01-17 09:37:58,2024-01-17 15:43:58.000000,Closed,0,0
997,998,123,14,Technical,Low,2024-04-04 11:27:56,2024-04-04 12:11:56,2024-04-04 20:47:20.000000,Closed,0,0
998,999,87,17,Bug,High,2024-09-26 23:28:23,2024-09-26 23:35:23,2024-09-27 01:10:47.000000,Closed,0,0
999,1000,113,18,Technical,Urgent,2024-03-20 02:57:58,2024-03-20 03:06:58,2024-03-20 04:43:34.000000,Closed,0,0
